-3042.46,3,9.73918,0.0168645,3.66818,0.0622536,-1.55995,0.00912558,9.83739,0.0255874,-2.25307,0.00912543,-7.26619,0.0259038,-7.33968,0.0183784,-2.53891,0.0189715,3.24089,0.0188184,1.37323,0.0183221
-3044.21,3,9.73983,0.0168478,3.6706,0.0624812,-1.56006,0.00912569,9.83768,0.0255885,-2.2532,0.00912354,-7.2661,0.0258999,-7.34016,0.018366,-2.53917,0.0189682,3.24053,0.0188068,1.37353,0.0183098
-3047.7,3,9.73947,0.0168524,3.66675,0.062068,-1.55978,0.0091197,9.83869,0.0255364,-2.25303,0.00911657,-7.26652,0.0258757,-7.33955,0.0183651,-2.53958,0.0189678,3.24108,0.0188098,1.37321,0.0183053
-3049.95,3,9.73972,0.0168478,3.66679,0.062052,-1.55991,0.0091184,9.83886,0.025533,-2.25288,0.00911471,-7.26725,0.0258649,-7.33954,0.0183604,-2.5395,0.0189591,3.24076,0.0187951,1.37304,0.0183013
-3050.28,3,9.74009,0.0168408,3.66749,0.0621294,-1.55982,0.00911568,9.83914,0.0255131,-2.25325,0.00911128,-7.26615,0.0258495,-7.33911,0.0183545,-2.53953,0.0189563,3.24051,0.0187987,1.37307,0.0183094
-3050.65,3,9.74007,0.0168453,3.66784,0.0622649,-1.55964,0.00911043,9.83802,0.0254908,-2.25393,0.0091071,-7.26683,0.0258343,-7.33826,0.0183616,-2.53894,0.0189554,3.24084,0.0188028,1.3726,0.0183169
-3055.32,3,9.73984,0.0168322,3.66686,0.0620225,-1.56,0.00910764,9.83801,0.0254838,-2.25383,0.00910401,-7.26714,0.0258192,-7.3378,0.0183528,-2.53895,0.0189417,3.24072,0.0187888,1.37224,0.0183134
-3054.36,3,9.7404,0.016844,3.66531,0.0619756,-1.55967,0.00910723,9.83754,0.0254823,-2.25412,0.00910225,-7.26714,0.0258196,-7.3377,0.0183584,-2.53871,0.0189473,3.24048,0.0188029,1.37198,0.018326
-3059.43,3,9.74051,0.0168411,3.66546,0.0620774,-1.5598,0.00910095,9.8375,0.0254494,-2.25398,0.00909646,-7.26728,0.0258095,-7.33676,0.0183538,-2.5381,0.0189302,3.24058,0.018788,1.37157,0.018311
-3063.46,3,9.74037,0.0168284,3.66581,0.0620348,-1.55979,0.00909655,9.83755,0.0254317,-2.25392,0.00909346,-7.26701,0.0257982,-7.33611,0.0183511,-2.53774,0.0189159,3.24086,0.0187802,1.37135,0.0183025
-3064.81,3,9.74017,0.0168188,3.66499,0.061823,-1.55981,0.00909535,9.83737,0.025425,-2.25393,0.00909324,-7.26657,0.0257954,-7.33584,0.0183565,-2.53746,0.0189145,3.24083,0.0187761,1.37107,0.0183013
