-2917.73,3,21629,21629,0.568973,0.0166791,1.1719,0.0547252,-0.368076,0.00970474,0.00270283,0.0265402,0.384913,0.00959466,-0.0376329,0.0259092,0.682535,0.019517,-0.766838,0.019766,0.748064,0.0189859,-0.750386,0.019333
-2700.66,3,21629,21629,0.569797,0.0169408,1.22597,0.0611521,-0.362878,0.00992439,0.00969579,0.0276461,0.378432,0.0099439,-0.00574065,0.0278698,0.687806,0.0196482,-0.750769,0.0197952,0.747198,0.0204463,-0.665817,0.0196188
-2809.91,3,21629,21629,0.582398,0.0169573,1.16947,0.0579012,-0.378473,0.00974042,0.0327555,0.0269019,0.378781,0.00976783,-0.0383656,0.0276808,0.695027,0.0192127,-0.751538,0.0193651,0.76401,0.0196182,-0.677213,0.0194039
-2800.38,3,21629,21629,0.56612,0.0169784,1.12477,0.0538256,-0.356392,0.00964644,0.0651263,0.0263839,0.381969,0.00970541,-0.0107065,0.02723,0.707128,0.0198432,-0.749952,0.0196669,0.775289,0.0200478,-0.69889,0.0193564
-2848.11,3,21629,21629,0.559941,0.0167103,1.12024,0.0490079,-0.381334,0.00985267,-0.00458051,0.026846,0.366698,0.00977573,-0.0103458,0.0268936,0.694807,0.0194395,-0.772746,0.0196709,0.755318,0.020062,-0.694232,0.0197762
-2860.02,3,21629,21629,0.572312,0.0170747,1.15277,0.0556935,-0.362092,0.00975197,-0.00685672,0.0271955,0.376562,0.00966362,0.0106167,0.0274066,0.65339,0.0193363,-0.776661,0.020241,0.790623,0.0201024,-0.689515,0.0191398
-2779.3,3,21629,21629,0.592348,0.0167088,1.22595,0.0594341,-0.372575,0.00987397,0.0248335,0.0279738,0.376474,0.00988884,-0.0427022,0.0280903,0.70478,0.0194921,-0.723055,0.01934,0.738233,0.0197943,-0.678968,0.0195188
-2875.01,3,21629,21629,0.565194,0.0166522,1.25645,0.061137,-0.377815,0.00990092,-0.00795457,0.0278482,0.399992,0.00999381,0.0407047,0.0287314,0.686585,0.0189023,-0.742606,0.0189404,0.744874,0.0196746,-0.665033,0.0193239
-2748.21,3,21629,21629,0.568928,0.0171518,1.22767,0.0642761,-0.360062,0.00969423,-0.00399724,0.027171,0.389695,0.00983195,0.000833279,0.0287682,0.704753,0.0195191,-0.724726,0.0190991,0.781689,0.0199459,-0.664297,0.0190624
-2733.81,3,21629,21629,0.586454,0.017263,1.1423,0.0563909,-0.374777,0.00982833,-0.00115871,0.0273377,0.368864,0.00981348,0.0444881,0.0280489,0.67784,0.0194123,-0.736016,0.0197307,0.766577,0.0200742,-0.698272,0.0195276
-2795.22,3,21629,21629,0.580705,0.0166972,1.26835,0.0663942,-0.374944,0.00976282,0.0453527,0.0274725,0.382992,0.00983861,0.0268682,0.0280027,0.704125,0.0194659,-0.712107,0.0188687,0.760223,0.0195418,-0.688989,0.0191871
-2836.27,3,21629,21629,0.568513,0.0163286,1.26992,0.0601935,-0.377727,0.00976458,0.0487749,0.0277277,0.365463,0.00976135,0.00341697,0.0270233,0.665348,0.0186638,-0.775041,0.0199019,0.763551,0.019761,-0.69357,0.0197073
-2632.88,3,21629,21629,0.604072,0.0175258,1.18515,0.0630262,-0.378318,0.0100174,0.0613997,0.0287116,0.363344,0.010003,-0.0906566,0.029058,0.659668,0.0195631,-0.742719,0.0201142,0.745744,0.0202527,-0.661333,0.0198695
-2701.56,3,21629,21629,0.575485,0.0171802,1.1635,0.057278,-0.357052,0.00980281,-0.0280071,0.0273014,0.371309,0.00990166,-0.00135684,0.0281522,0.701899,0.0197706,-0.73923,0.0197803,0.762616,0.0204546,-0.673082,0.0196901
-2977.95,3,21629,21629,0.598287,0.016349,1.20803,0.056914,-0.36403,0.00964376,-0.00334797,0.0258846,0.390468,0.00968529,-0.00363306,0.0268345,0.673202,0.0191866,-0.779553,0.0193505,0.802594,0.0198063,-0.674366,0.0189528
-2786.87,3,21629,21629,0.572982,0.0166288,1.29562,0.0659153,-0.3864,0.00998504,-0.00606982,0.0288446,0.38188,0.00993171,0.0106105,0.0283788,0.653042,0.0188765,-0.742933,0.0194903,0.73762,0.0193968,-0.691883,0.0195587
-2826.04,3,21629,21629,0.592694,0.0170416,1.28183,0.0758108,-0.378865,0.00974466,0.00797425,0.027476,0.386417,0.00975606,-0.0304773,0.0270811,0.674562,0.0188443,-0.743648,0.0193396,0.768317,0.0196741,-0.69219,0.0190555
-2845.2,3,21629,21629,0.565639,0.0169596,1.10249,0.0496893,-0.374332,0.00992522,0.0134256,0.0278461,0.385867,0.00982544,-0.000338332,0.0277905,0.677953,0.0191846,-0.761946,0.0196339,0.723832,0.0196738,-0.729356,0.0198906
-2726.19,3,21629,21629,0.574466,0.0175556,1.12569,0.0565383,-0.368573,0.00982775,0.0544094,0.0279527,0.368622,0.00970022,0.00470761,0.0267635,0.657731,0.0191763,-0.794406,0.0201735,0.73623,0.0198647,-0.714454,0.0201315
-2813.37,3,21629,21629,0.577441,0.0171149,1.16713,0.0578662,-0.39658,0.00989452,0.0241184,0.0281482,0.365239,0.00974447,-0.0139042,0.0272916,0.669008,0.0190513,-0.746437,0.0197402,0.724726,0.0192995,-0.739954,0.0199715
-2850.71,3,21629,21629,0.577029,0.0173374,1.13424,0.0573355,-0.363043,0.00961819,0.017307,0.0261065,0.379106,0.00970361,-0.0276915,0.0272503,0.681697,0.0197991,-0.741935,0.019765,0.816446,0.0200213,-0.689672,0.0189673
