-3372.28,3,4870,853,0.56944,0.0154157,1.23447,0.054954,-0.373289,0.00908305,0.0644867,0.0257516,0.370614,0.00907776,0.0247354,0.0254879,0.678215,0.0179908,-0.740588,0.018258,0.752148,0.0180765,-0.699296,0.0181103
-3244.6,3,4870,853,0.589356,0.0157634,1.19396,0.0584239,-0.357957,0.00893982,-0.0162761,0.0242139,0.369551,0.00888238,-0.0358476,0.0247738,0.718951,0.0178279,-0.758881,0.0176552,0.722398,0.0184209,-0.713605,0.0186841
-3339.06,3,4870,853,0.61031,0.0158691,1.20318,0.0600778,-0.362564,0.00901614,-0.0454705,0.0251574,0.389718,0.00895465,-0.0733507,0.0254515,0.687682,0.0175618,-0.760581,0.017712,0.734575,0.0182374,-0.682619,0.0177815
-3161.27,3,4870,853,0.610792,0.0156561,1.20991,0.05841,-0.366311,0.00918576,0.0795786,0.0254682,0.363727,0.00908207,0.0016935,0.0257265,0.694009,0.0181316,-0.740525,0.0180768,0.716251,0.0184676,-0.691489,0.0186425
-3367.97,3,4870,853,0.574473,0.0156987,1.16223,0.0534784,-0.379515,0.0090316,0.076316,0.0246953,0.385543,0.00896341,0.00640446,0.0256991,0.721207,0.0177347,-0.748498,0.0173676,0.735912,0.0180555,-0.690204,0.0180198
-3191.17,3,4870,853,0.570463,0.0160882,1.12667,0.0520252,-0.384896,0.00904527,0.0683147,0.0252005,0.348669,0.00894194,0.022849,0.0247247,0.692285,0.0176867,-0.768691,0.0184256,0.743773,0.018328,-0.702154,0.018493
-3340.62,3,4870,853,0.595427,0.0154981,1.15254,0.0512365,-0.36636,0.00888732,0.029303,0.0245444,0.369036,0.00893158,-0.010335,0.024728,0.725763,0.017526,-0.762028,0.0176899,0.72923,0.0184415,-0.700692,0.0184384
-3254.42,3,4870,853,0.596556,0.0151498,1.24129,0.0553191,-0.3702,0.00897894,0.0270225,0.0249968,0.361545,0.00898351,0.0398586,0.0251544,0.705333,0.0178246,-0.737016,0.0178883,0.745464,0.0182277,-0.682312,0.0180617
-3383.76,3,4870,853,0.597865,0.0155946,1.11835,0.0501316,-0.370443,0.00874124,0.00556868,0.0242839,0.375785,0.00887387,-0.000871679,0.0249874,0.70503,0.0179711,-0.747551,0.0177792,0.79639,0.0183874,-0.688907,0.0176236
-3325.43,3,4870,853,0.581126,0.0153157,1.24583,0.058023,-0.360577,0.00902356,0.00300614,0.024668,0.381426,0.00888636,-0.0309727,0.0247347,0.672541,0.0179807,-0.764703,0.0183586,0.732052,0.0177187,-0.730181,0.0180067
-3322.16,3,4870,853,0.572591,0.0152793,1.24858,0.0560527,-0.374645,0.00907862,-6.76867e-06,0.0252939,0.385195,0.00910674,-0.0259281,0.0258561,0.710229,0.0179687,-0.736319,0.0176683,0.749636,0.0184683,-0.655979,0.0177887
-3313.8,3,4870,853,0.568712,0.0158528,1.11884,0.0500829,-0.377363,0.00895389,0.0390892,0.0247477,0.373532,0.0088729,-0.0273932,0.0246415,0.704061,0.0176007,-0.76534,0.0178581,0.735785,0.017904,-0.711228,0.018297
-3458.08,3,4870,853,0.573982,0.0151927,1.12499,0.0482827,-0.354809,0.0087,0.0250788,0.0231969,0.375733,0.00873782,-0.0449896,0.0239343,0.760613,0.0181776,-0.759152,0.0176305,0.760196,0.018404,-0.710486,0.0180451
-3394.32,3,4870,853,0.569177,0.0152598,1.14156,0.0462976,-0.379398,0.00902209,0.0143469,0.0244851,0.369298,0.00896357,-0.0258024,0.0243955,0.710355,0.017626,-0.771934,0.0176392,0.744895,0.0184864,-0.687392,0.0182193
-3452.53,3,4870,853,0.572958,0.0154841,1.15303,0.050131,-0.356849,0.00883563,0.0023944,0.0243294,0.368678,0.00878875,0.0203077,0.0243069,0.671236,0.0176505,-0.797822,0.0185814,0.79385,0.0186052,-0.687796,0.0177045
-3313.52,3,4870,853,0.586665,0.0152861,1.22653,0.0547973,-0.383218,0.0090534,0.0269513,0.0255726,0.362933,0.00894279,-0.0618841,0.0248446,0.701565,0.0173402,-0.767407,0.0180038,0.708884,0.0180714,-0.695018,0.018544
-3442.63,3,4870,853,0.574545,0.0150407,1.28694,0.0581792,-0.371443,0.00903542,0.00804902,0.0246354,0.390429,0.00913649,0.0142753,0.0259205,0.718773,0.0173214,-0.740102,0.0171845,0.753164,0.0184483,-0.651413,0.0178144
-3325.2,3,4870,853,0.554853,0.0157281,1.1833,0.0532833,-0.354651,0.00880975,-0.0221286,0.0245043,0.388972,0.00891313,0.000177693,0.025878,0.726471,0.0178514,-0.752705,0.0173032,0.777765,0.0186319,-0.656762,0.0177612
-3322.81,3,4870,853,0.561149,0.0157116,1.11533,0.0474815,-0.376438,0.00895651,0.0044689,0.0246257,0.359411,0.00888021,0.0627814,0.0250642,0.699625,0.017605,-0.758174,0.0179549,0.754314,0.0184047,-0.71406,0.018225
-3376.37,3,4870,853,0.587266,0.0149031,1.29153,0.060944,-0.377838,0.00896034,0.0192157,0.0246522,0.381422,0.00896303,0.040944,0.0252742,0.718834,0.0177798,-0.71393,0.0171219,0.741235,0.0177764,-0.704973,0.017632
-3359.48,3,4870,853,0.572373,0.0148957,1.27233,0.0540817,-0.369432,0.00892851,0.0574945,0.0252733,0.359185,0.00896332,0.0138378,0.0248673,0.679743,0.0172609,-0.788917,0.0183266,0.758315,0.0184843,-0.67676,0.0182944
-3157.75,3,4870,853,0.596102,0.0160066,1.19208,0.0571587,-0.376988,0.00909025,0.0358886,0.0257939,0.350445,0.00907915,-0.0980397,0.0258157,0.675076,0.0178308,-0.749437,0.0184723,0.762707,0.0189315,-0.659244,0.018327
-3204.21,3,4870,853,0.582244,0.0156968,1.18313,0.0550302,-0.361046,0.00894547,0.00324862,0.0247943,0.360529,0.00899293,-0.00520281,0.0258114,0.71676,0.0177968,-0.747206,0.0179218,0.75897,0.0188098,-0.662649,0.0181014
-3569.17,3,4870,853,0.580783,0.0153141,1.13899,0.047968,-0.370846,0.00883793,0.000672553,0.0237766,0.381807,0.00882215,-0.0261656,0.0243678,0.685085,0.0174839,-0.803923,0.0179234,0.779362,0.0181638,-0.689572,0.0178483
-3383.48,3,4870,853,0.580054,0.0147684,1.31731,0.0590367,-0.369561,0.00901587,-0.0155434,0.0254588,0.385788,0.00902086,0.0512803,0.0257904,0.682527,0.0173966,-0.739034,0.0176251,0.744455,0.0180412,-0.694452,0.0179268
-3518.82,3,4870,853,0.597171,0.0148245,1.31109,0.0655273,-0.375725,0.00870453,0.0287083,0.0240431,0.383924,0.00882136,-0.0564248,0.023894,0.720873,0.0172963,-0.756599,0.0173137,0.788784,0.0181954,-0.681258,0.0172772
-3415.97,3,4870,853,0.581371,0.015392,1.15174,0.0493796,-0.374275,0.00896427,0.00518942,0.0249241,0.376701,0.00893968,-0.0235324,0.0247781,0.71983,0.0176927,-0.756536,0.017605,0.720092,0.0183066,-0.720893,0.0183577
-3245.61,3,4870,853,0.562956,0.0158854,1.16389,0.0528275,-0.368576,0.00905401,0.0516749,0.0258202,0.36289,0.00894738,0.028819,0.024892,0.676176,0.0178314,-0.776206,0.0183927,0.724769,0.0182006,-0.723742,0.0188409
-3364.5,3,4870,853,0.563364,0.0155552,1.1772,0.0514989,-0.397637,0.00903892,0.0513661,0.0254067,0.366486,0.00892491,-0.0172734,0.0252234,0.680824,0.0174995,-0.754152,0.0180426,0.728408,0.0176755,-0.733759,0.0182587
-3506.42,3,4870,853,0.572511,0.0154114,1.15207,0.050963,-0.368261,0.00866919,0.0383913,0.0230451,0.37619,0.00882162,-0.0178343,0.0245702,0.728989,0.0182782,-0.733869,0.0176498,0.82209,0.0180947,-0.691486,0.01726
