-3168.94,3,0.572562,0.01577,1.2488,0.0568857,-0.378965,0.00938125,0.0535022,0.0268999,0.368259,0.00934914,-0.00206895,0.0261562,0.663545,0.0183137,-0.759398,0.0189811,0.737333,0.018559,-0.695946,0.0187424
29842.3,3,0.594164,0.0168282,1.13666,0.0581056,-0.370768,0.00932605,0.00336913,0.0260809,0.37647,0.00927377,-0.0222041,0.0263156,0.686001,0.018064,-0.747341,0.0183286,0.729431,0.0188673,-0.69374,0.0188438
48619,3,0.587674,0.0161296,1.219,0.0578918,-0.370333,0.00938818,-0.0277893,0.0264218,0.394531,0.00933697,-0.0745399,0.0270072,0.676837,0.0183557,-0.740761,0.0183566,0.734813,0.0185082,-0.685351,0.0182856
61838.8,3,0.599505,0.0165769,1.13429,0.054819,-0.365691,0.00944407,0.0566232,0.0261801,0.372383,0.00939671,0.00728166,0.026422,0.674638,0.0187663,-0.736901,0.0188444,0.740612,0.0189991,-0.705352,0.0190888
72786.7,3,0.610603,0.0156605,1.27286,0.0653557,-0.38757,0.00932709,0.0561322,0.0261215,0.384198,0.0093528,0.0160787,0.0268645,0.691837,0.0180124,-0.729405,0.0180112,0.743316,0.0184906,-0.672419,0.0182724
81343,3,0.575377,0.0163924,1.12327,0.0521538,-0.379467,0.00921264,0.0611732,0.0255241,0.355256,0.00921603,0.0445374,0.0253415,0.698772,0.0184587,-0.744295,0.0187606,0.756382,0.0186705,-0.718164,0.018848
88301.9,3,0.585063,0.0161406,1.14309,0.0522437,-0.377517,0.00923712,0.0134335,0.0259177,0.371591,0.00922497,-0.0183919,0.0257489,0.710132,0.017972,-0.751522,0.0182281,0.73041,0.0187501,-0.708038,0.0189253
94863.4,3,0.588937,0.0160602,1.1849,0.0558586,-0.372425,0.0092746,0.0372419,0.0261351,0.365465,0.00930799,0.0111102,0.0264397,0.696396,0.018629,-0.734645,0.0186491,0.755964,0.0188545,-0.675972,0.0184716
100331,3,0.578629,0.0161945,1.08275,0.0480206,-0.371039,0.00914424,0.0132312,0.0258001,0.374686,0.00920981,-0.00242713,0.0258514,0.670751,0.0186645,-0.757347,0.0190968,0.782952,0.0189532,-0.714198,0.0184321
105192,3,0.566758,0.0159007,1.15931,0.0515188,-0.374844,0.00917652,0.00679091,0.0252036,0.380812,0.00907817,-0.0313532,0.0247172,0.68375,0.0183733,-0.775224,0.0187593,0.74028,0.0179433,-0.742221,0.018521
109740,3,0.580726,0.0158398,1.23963,0.0586932,-0.370611,0.00933011,0.0124307,0.0259772,0.383136,0.00933189,-0.0346345,0.0266286,0.696676,0.0185783,-0.738326,0.0184805,0.743999,0.0189063,-0.677721,0.0184475
114433,3,0.57213,0.0161914,1.17309,0.055317,-0.367461,0.00921438,0.0294012,0.0254712,0.372998,0.00923265,-0.0307916,0.0260457,0.693038,0.0185659,-0.739037,0.0185038,0.764967,0.0186996,-0.692599,0.018522
118015,3,0.574368,0.0160198,1.14345,0.0521897,-0.3544,0.00913944,0.0461029,0.0251041,0.374559,0.00916223,-0.0214636,0.0257384,0.712084,0.0187326,-0.741682,0.0186315,0.758879,0.0189033,-0.705767,0.0185839
121979,3,0.560421,0.015801,1.13523,0.0475167,-0.375128,0.00927543,0.00102407,0.025404,0.368628,0.00923203,0.000808713,0.025211,0.684167,0.01819,-0.777195,0.0186381,0.753559,0.0188917,-0.696408,0.0186758
124501,3,0.575182,0.0156833,1.20827,0.0543987,-0.359195,0.00910583,0.00126639,0.0251254,0.380312,0.0091151,0.02104,0.0259358,0.671732,0.0182834,-0.769494,0.0187706,0.807687,0.0190161,-0.674489,0.0178478
127969,3,0.591776,0.0158778,1.22889,0.0581121,-0.374674,0.00928451,0.0335465,0.0261888,0.367693,0.00928679,-0.054134,0.0259788,0.70205,0.0183537,-0.731845,0.0185299,0.741362,0.0185964,-0.686144,0.0185214
129903,3,0.571109,0.0158779,1.2481,0.0590924,-0.376768,0.00937232,0.0118455,0.0261891,0.401422,0.00942015,0.0516893,0.0271892,0.692443,0.0179186,-0.743619,0.017852,0.735252,0.0185983,-0.669945,0.018434
133177,3,0.576615,0.0160169,1.21154,0.0573356,-0.364088,0.0091433,0.00974101,0.0256419,0.380584,0.00919702,0.0074176,0.0261761,0.692758,0.0182801,-0.752005,0.0183454,0.777765,0.0188272,-0.676154,0.0182412
135999,3,0.573853,0.0161574,1.13668,0.0507717,-0.37147,0.00924104,0.000940551,0.0257028,0.365293,0.00920012,0.03675,0.0261498,0.681141,0.0183671,-0.74928,0.018681,0.755967,0.0189252,-0.709135,0.0186747
137712,3,0.581338,0.0158376,1.23124,0.0584714,-0.382063,0.0092632,0.0260535,0.0260911,0.379954,0.00926946,0.0289065,0.0263286,0.69819,0.0183285,-0.718579,0.0180499,0.747111,0.0182992,-0.704027,0.018241
140548,3,0.564696,0.0154768,1.24107,0.0534552,-0.377526,0.00920903,0.0317315,0.0260093,0.367022,0.00928389,0.00129484,0.025906,0.675179,0.017791,-0.764625,0.0186497,0.773855,0.018848,-0.679698,0.0185577
142523,3,0.593593,0.0164938,1.17395,0.0568313,-0.378455,0.00943443,0.061745,0.0269828,0.359953,0.00938507,-0.0723547,0.0268818,0.658348,0.0184125,-0.752982,0.0191582,0.751184,0.0191673,-0.668967,0.0188477
144581,3,0.577041,0.0164347,1.13464,0.0532666,-0.359513,0.00928613,-0.0221849,0.0260398,0.371267,0.00940964,0.00577549,0.0269294,0.712594,0.0187412,-0.721857,0.0185235,0.751182,0.0193274,-0.677803,0.0188102
146300,3,0.601855,0.015372,1.23302,0.0565516,-0.37449,0.00914479,0.0114908,0.0247827,0.384722,0.00910798,-0.00486566,0.025093,0.666821,0.0178665,-0.78914,0.0183507,0.780139,0.0184713,-0.691309,0.018123
149887,3,0.573355,0.0155649,1.2598,0.0571985,-0.379123,0.00930443,-0.0270898,0.0265258,0.38016,0.00932082,0.00216874,0.0264375,0.663391,0.0181168,-0.728138,0.0183645,0.757912,0.0184079,-0.69684,0.0183023
150674,3,0.606634,0.0156719,1.29351,0.0702933,-0.379282,0.00911532,0.0232536,0.0256502,0.379292,0.00915586,-0.0211514,0.0248148,0.672502,0.0176926,-0.756159,0.0183225,0.775403,0.0185389,-0.694964,0.0179801
152109,3,0.573115,0.0160986,1.11948,0.0492024,-0.374865,0.00932406,-0.00305007,0.0262867,0.382477,0.00921045,0.0173459,0.0260541,0.690066,0.0181896,-0.756126,0.0184469,0.70948,0.0183969,-0.744145,0.0189466
