-868.584,0,0.568158,0.0518577,1.19043,0.204194,-0.368992,0.0287685,-0.0731693,0.0847293,0.364118,0.0280691,-0.125447,0.0836448,0.627315,0.056438,-0.744875,0.0603707,0.73693,0.0544601,-0.689668,0.0553784
0.00270616,0.00478038,-9.33221e-05,0.000205325,-2.92916e-05,-0.000215301,-0.000488711,0.000205115,-0.000365223,9.29598e-05,
0.00478038,0.0390413,-0.000173158,0.000268408,0.000221759,-0.000426671,-0.00197713,0.00151256,-0.000771004,0.00133748,
-9.33221e-05,-0.000173158,0.000827344,4.40824e-05,-1.13208e-05,0.000131276,0.00019547,-0.000157034,0.000482317,0.000165867,
0.000205325,0.000268408,4.40824e-05,0.00716731,-0.000121858,-0.000166801,-2.72609e-05,-0.000376347,3.79756e-05,-0.000104787,
-2.92916e-05,0.000221759,-1.13208e-05,-0.000121858,0.000787719,-6.76566e-05,1.9989e-05,0.000428837,2.72587e-05,0.000290484,
-0.000215301,-0.000426671,0.000131276,-0.000166801,-6.76566e-05,0.00698363,0.000265631,-0.000254195,0.000154967,0.000228368,
-0.000488711,-0.00197713,0.00019547,-2.72609e-05,1.9989e-05,0.000265631,0.00318362,0.000918858,0.000174954,-6.18834e-06,
0.000205115,0.00151256,-0.000157034,-0.000376347,0.000428837,-0.000254195,0.000918858,0.00363918,-0.000104327,0.000168721,
-0.000365223,-0.000771004,0.000482317,3.79756e-05,2.72587e-05,0.000154967,0.000174954,-0.000104327,0.00296099,0.00124552,
9.29598e-05,0.00133748,0.000165867,-0.000104787,0.000290484,0.000228368,-6.18834e-06,0.000168721,0.00124552,0.00306355,
