-6004.25,3,4661854,5596659,-0.317665,0.00256832,-0.0106579,0.00292327,-0.016084,0.00200486,1,0.837005,-4269.3,3,2903722,4403765,-0.317256,0.00309326,-0.0158512,0.00364752,-0.0173267,0.00263321,1,0.96804,-5898.09,3,4450836,5570003,-0.330153,0.00272455,-0.0115882,0.00322792,-0.0175004,0.00247271,0.999999,0.951367,-1385.31,3,10000,10000,0.552917,0.0147926,1.07501,0.0749981,-0.377772,0.0143811,-0.0197463,0.0398607,0.358505,0.0143248,0.0196449,0.0410112,0.680765,0.0278696,-0.791486,0.0307963,0.812345,0.0305828,-0.664696,0.0288476
-41081,3,300000,300000,0.584998,0.000645329,1.2016,0.0147805,-0.373267,0.0026322,0.0284936,0.00737321,0.371163,0.00262807,-0.0338955,0.00738347,0.686811,0.00517559,-0.758366,0.0054062,0.753437,0.00539129,-0.693105,0.00521008
-41081,3,300000,300000,0.584998,0.000645329,1.2016,0.0147805,-0.373267,0.0026322,0.0284936,0.00737321,0.371163,0.00262807,-0.0338955,0.00738347,0.686811,0.00517559,-0.758366,0.0054062,0.753437,0.00539129,-0.693105,0.00521008
-41081,3,300000,300000,0.584998,0.000645329,1.2016,0.0147805,-0.373267,0.0026322,0.0284936,0.00737321,0.371163,0.00262807,-0.0338955,0.00738347,0.686811,0.00517559,-0.758366,0.0054062,0.753437,0.00539129,-0.693105,0.00521008
-41081,3,300000,300000,0.584998,0.000645329,1.2016,0.0147805,-0.373267,0.0026322,0.0284936,0.00737321,0.371163,0.00262807,-0.0338955,0.00738347,0.686811,0.00517559,-0.758366,0.0054062,0.753437,0.00539129,-0.693105,0.00521008
-1385.31,3,10000,10000,0.552879,0.0236479,1.07484,0.0772337,-0.377739,0.0143007,-0.0197101,0.0397595,0.358502,0.0142996,0.0197175,0.041232,0.680796,0.0278585,-0.791474,0.0307575,0.812318,0.0305699,-0.664756,0.0287594
-41081,3,300000,300000,0.584966,0.00419207,1.20147,0.0154274,-0.373348,0.00263465,0.0285757,0.00738149,0.371164,0.00262857,-0.0339912,0.0073814,0.68669,0.00518218,-0.758475,0.00540893,0.753324,0.00539047,-0.69319,0.00521696
-8242.37,3,60000,60000,0.568673,0.00942973,1.18227,0.0332517,-0.380329,0.00593407,0.0147332,0.0167596,0.373757,0.00590553,-0.0431414,0.0165548,0.682488,0.0115962,-0.748136,0.01212,0.744476,0.0119236,-0.709872,0.0117308
-41081,3,300000,300000,0.584966,0.00419207,1.20147,0.0154274,-0.373348,0.00263465,0.0285757,0.00738149,0.371164,0.00262857,-0.0339912,0.0073814,0.68669,0.00518218,-0.758475,0.00540893,0.753324,0.00539047,-0.69319,0.00521696
