-9381.5,3,0.585418,0.00931782,1.18645,0.0326217,-0.383607,0.00535858,0.0228547,0.0151973,0.373287,0.00530491,-0.0497164,0.0150695,0.680766,0.0103575,-0.751811,0.0106076,0.731923,0.0106368,-0.699712,0.0107428
88846.8,3,0.583339,0.00920654,1.14397,0.0298841,-0.375601,0.00526673,0.0114278,0.0146992,0.370741,0.00526316,-0.00882756,0.0145881,0.694109,0.0105215,-0.764039,0.0107295,0.759261,0.010727,-0.704505,0.010714
147050,3,0.595779,0.00932028,1.2024,0.0343511,-0.383105,0.00535695,0.0288707,0.0152965,0.371429,0.00531754,-0.0221915,0.0149155,0.670355,0.0103747,-0.757896,0.0106888,0.734251,0.0106296,-0.694794,0.0106895
187363,3,0.579858,0.00931939,1.19978,0.0333573,-0.371918,0.00532492,0.0172008,0.0149314,0.377699,0.00534837,-0.0243758,0.0151614,0.701791,0.0104541,-0.747996,0.0105034,0.745668,0.0109273,-0.674962,0.0106878
219771,3,0.580337,0.00917621,1.18855,0.0313391,-0.372518,0.0053192,0.018075,0.0149177,0.37882,0.00534137,0.00569843,0.014934,0.690067,0.0104909,-0.740538,0.0105681,0.76112,0.0107733,-0.693253,0.0106316
244350,3,0.576888,0.00943883,1.15926,0.0316505,-0.375465,0.00535053,0.0170352,0.015005,0.377991,0.00536291,-0.0220644,0.0151386,0.686449,0.0104961,-0.758989,0.0107012,0.754888,0.0110602,-0.674226,0.0107414
265844,3,0.594598,0.00928586,1.15759,0.0311771,-0.373074,0.00529384,0.0300595,0.014799,0.374022,0.00527075,-0.00375479,0.0147074,0.690686,0.0105098,-0.763139,0.0106909,0.742177,0.010786,-0.715048,0.0108059
286089,3,0.579153,0.0092095,1.18343,0.0319385,-0.373682,0.00527646,0.0131064,0.0144825,0.378967,0.00530232,-0.0149465,0.014777,0.69955,0.0104968,-0.745979,0.0105084,0.772328,0.0108413,-0.690127,0.0105294
302408,3,0.610985,0.00896127,1.27216,0.0362937,-0.371018,0.00530812,-0.000720001,0.0146365,0.373595,0.00527541,-0.0112971,0.0146968,0.687637,0.0103831,-0.756967,0.010579,0.737183,0.0107563,-0.704813,0.0108131
316842,3,0.573543,0.00926451,1.20094,0.0323465,-0.366881,0.00533449,0.0293706,0.0149817,0.379817,0.00534893,0.000485959,0.0152186,0.68764,0.010553,-0.748511,0.0106272,0.76357,0.0109084,-0.67927,0.0105484
331326,3,0.576484,0.00920519,1.17462,0.0309158,-0.379789,0.00532138,0.0368686,0.0149736,0.372047,0.00531058,-0.00897116,0.0148051,0.682832,0.0103119,-0.770737,0.010702,0.747654,0.0107487,-0.692847,0.0107518
344009,3,0.583822,0.00920729,1.19221,0.0319225,-0.371624,0.0052984,-0.00934814,0.0146916,0.372838,0.00525813,-0.0114724,0.01475,0.702504,0.0105772,-0.741933,0.010562,0.740799,0.0106955,-0.718224,0.0107422
354052,3,0.595702,0.00915381,1.14645,0.02999,-0.382456,0.00530028,0.0139746,0.0149358,0.373289,0.00528907,-0.0170514,0.0147934,0.704954,0.0103802,-0.757462,0.0105189,0.737658,0.0108304,-0.699567,0.0107943
365011,3,0.583193,0.00914554,1.18543,0.0313702,-0.372213,0.00530313,0.0163324,0.0147939,0.384782,0.00533344,0.00494081,0.0149867,0.697062,0.0104086,-0.757831,0.0104846,0.755553,0.0108202,-0.681676,0.0105655
374355,3,0.572446,0.00925476,1.16778,0.0304944,-0.380502,0.0052984,0.00107039,0.0148085,0.370712,0.00527695,-0.0205917,0.0148076,0.680252,0.0104537,-0.769127,0.0108233,0.760545,0.0107007,-0.69787,0.0106933
385230,3,0.580746,0.00919326,1.14538,0.0297503,-0.368129,0.0052733,0.0210912,0.0145159,0.37278,0.00527483,-0.02988,0.0146895,0.705553,0.0105599,-0.747527,0.010615,0.761867,0.0109199,-0.705499,0.0107418
392761,3,0.582943,0.00923488,1.20046,0.0330288,-0.371182,0.00531322,0.0335298,0.0149066,0.37825,0.00531541,-0.020717,0.0148384,0.680615,0.0104393,-0.759475,0.0106426,0.758165,0.0107151,-0.689683,0.0106361
399913,3,0.578937,0.00912701,1.24782,0.0349869,-0.381301,0.00532347,0.0396642,0.015272,0.38085,0.00528375,-0.0290443,0.0148756,0.667415,0.0101365,-0.779246,0.0106476,0.746691,0.0106025,-0.692591,0.0105873
408402,3,0.582585,0.0093027,1.18673,0.0325908,-0.37249,0.00530789,0.0333959,0.0149491,0.380948,0.00533793,-0.00667575,0.0149416,0.68393,0.0105104,-0.755612,0.010621,0.769561,0.0108817,-0.678408,0.0105367
413984,3,0.584982,0.0093221,1.16534,0.0311935,-0.374528,0.00535429,0.0334313,0.0150168,0.372304,0.00538803,-0.0388316,0.0151385,0.691294,0.0106596,-0.737757,0.0106671,0.759432,0.0109315,-0.682014,0.0107024
422257,3,0.561564,0.00949251,1.17105,0.0318784,-0.376573,0.00538989,0.0204996,0.0153361,0.377846,0.00541263,-0.0135623,0.015354,0.681362,0.0106388,-0.737173,0.010702,0.762294,0.0109466,-0.672004,0.010708
427619,3,0.592718,0.00907294,1.24225,0.0345569,-0.385611,0.0053325,0.0146549,0.0150948,0.374815,0.00527973,-0.0137902,0.0145813,0.662738,0.0101953,-0.77665,0.0107053,0.745899,0.0106225,-0.701791,0.0106575
435924,3,0.584223,0.00922921,1.15439,0.0307447,-0.370819,0.00528831,0.0177472,0.0147151,0.373216,0.00528294,-0.0193722,0.0147197,0.698122,0.0104142,-0.762111,0.0105895,0.754656,0.0109102,-0.699515,0.0107382
440750,3,0.577418,0.00916639,1.19191,0.0313089,-0.382935,0.00532814,0.0366965,0.0150232,0.372933,0.00532344,-0.00981047,0.0147994,0.695879,0.0103005,-0.767535,0.0106327,0.737094,0.0108224,-0.685648,0.0107483
447608,3,0.577019,0.00915344,1.18546,0.0308971,-0.369385,0.00528642,0.0258102,0.0146692,0.371285,0.0053119,-0.0176452,0.0148536,0.704708,0.0105956,-0.746728,0.0105727,0.76548,0.0108442,-0.688934,0.010726
451629,3,0.583125,0.00923397,1.16495,0.0310911,-0.370966,0.00527696,0.027936,0.0145551,0.379893,0.00530552,-0.018088,0.0148161,0.704076,0.0105078,-0.75431,0.0106336,0.767393,0.0108906,-0.683483,0.0105823
457084,3,0.583108,0.00908803,1.21196,0.0324309,-0.378664,0.00528479,0.0219032,0.0146119,0.371825,0.00526289,-0.0352072,0.0146547,0.699339,0.0104165,-0.757745,0.0105834,0.765707,0.010892,-0.692579,0.0106079
462074,3,0.576403,0.0091031,1.22487,0.0323709,-0.386733,0.00529094,0.0110944,0.0148518,0.378419,0.00531697,-0.0497905,0.015092,0.704957,0.0104592,-0.7298,0.0104295,0.768496,0.0106273,-0.685473,0.0104763
468751,3,0.596357,0.00923033,1.18242,0.0322801,-0.380927,0.00532077,0.017902,0.0147268,0.364591,0.00526402,-0.0111293,0.0145438,0.686633,0.0103901,-0.76678,0.0106811,0.739867,0.0107256,-0.703929,0.0108257
472673,3,0.582759,0.00903533,1.19401,0.0311172,-0.364402,0.00526832,0.0201091,0.0143459,0.367479,0.00527092,-0.034261,0.0145945,0.685066,0.0105014,-0.773762,0.0107726,0.784166,0.0110682,-0.684749,0.0106226
