-2409.06,3,0.587793,0.0188327,-0.00115038,0.0282099,-0.373148,0.00975443,-0.00378353,0.0287738,0.373496,0.0097559,-0.00330109,0.0287729,0.679916,0.020089,-0.739877,0.0208773,0.739674,0.0208638,-0.680463,0.020078
-432.518,3,0.593501,0.044106,1.06468,0.141672,-0.334571,0.0236041,-0.0208081,0.0645803,0.360156,0.0235494,-0.0220339,0.0653295,0.67063,0.0491001,-0.725582,0.049079,0.753484,0.0488601,-0.728663,0.0493619
-3006.6,3,0.594159,0.0168365,1.13663,0.0581389,-0.370769,0.00932679,0.00336655,0.0260804,0.37647,0.00927304,-0.0222071,0.0263154,0.686003,0.0180618,-0.747341,0.0183287,0.729431,0.0188676,-0.693738,0.0188456
-432.518,3,0.593501,0.044106,1.06468,0.141672,-0.334571,0.0236041,-0.0208081,0.0645803,0.360156,0.0235494,-0.0220339,0.0653295,0.67063,0.0491001,-0.725582,0.049079,0.753484,0.0488601,-0.728663,0.0493619
-3025.35,3,0.588788,0.0167915,1.13255,0.0575691,-0.363854,0.0092751,-0.00353286,0.0256829,0.375066,0.00921617,-0.00775928,0.0260266,0.678084,0.018104,-0.747152,0.0184801,0.728122,0.0188444,-0.707778,0.0188863
-3025.35,3,0.588788,0.0167915,1.13255,0.0575691,-0.363854,0.0092751,-0.00353286,0.0256829,0.375066,0.00921617,-0.00775928,0.0260266,0.678084,0.018104,-0.747152,0.0184801,0.728122,0.0188444,-0.707778,0.0188863
-467.366,3,0.584998,0.0436508,1.21828,0.189889,-0.364527,0.0230383,-0.0508065,0.0692925,0.354467,0.0228454,-0.0705586,0.0672699,0.679252,0.0463698,-0.755441,0.0473202,0.711179,0.0456186,-0.708494,0.0469559
-3050.65,3,0.587949,0.0168453,1.16129,0.0622649,-0.350153,0.00911043,-0.046094,0.0254908,0.373335,0.0091071,0.0211329,0.0258343,0.680261,0.0183616,-0.786186,0.0189554,0.754317,0.0188028,-0.687032,0.0183169
-3050.65,3,0.587949,0.0168453,1.16129,0.0622649,-0.350153,0.00911043,-0.046094,0.0254908,0.373335,0.0091071,0.0211329,0.0258343,0.680261,0.0183616,-0.786186,0.0189554,0.754317,0.0188028,-0.687032,0.0183169
-3050.65,3,9.74007,0.0168453,3.66784,0.0622649,-1.55964,0.00911043,9.83802,0.0254908,-2.25393,0.0091071,-7.26683,0.0258343,-7.33826,0.0183616,-2.53894,0.0189554,3.24084,0.0188028,1.3726,0.0183169
